"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","B_deg","B_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"382",382,"Proto4",2022-08-09,0.528,4186,0.7,2025-04-22 15:45:00,950,26.4,69.7,2025-04-22 15:55:00,906,26.7,68.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",600,10,66,-1,928,-3.68368,-2.77863793103448,TRUE,TRUE,TRUE,TRUE,69.2,26.55,42.65,15.75,15.9166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,16.327696841871,16.4943635085377,16.4110301752043,FALSE,16.08580412893,0.280750244880727,74.8309052561297,1.30604567896739,0.895371359565611,1.18808239285615,68.0721068244615,1.5460161136318,88.5801983703198
"383",383,"YamoDudo",2022-08-09,0.528,4186,0,2025-04-22 11:45:00,832,22.5,25.4,2025-04-22 11:55:00,862,22.3,94.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,1,NA,0,"LB",600,10,67,68.8,847,253.437184,209.452218181818,TRUE,TRUE,TRUE,FALSE,59.8,22.4,37.4,11.75,11.9166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,12.327696841871,12.4943635085377,12.4110301752043,TRUE,16.08580412893,0.280750244880727,14.8309052561297,0.258848127770796,0.895371359565611,0.648520531456897,37.1574893800613,0.419374520594037,24.0283900653605
"384",384,"YamoDudo",2022-08-09,0.528,4186,0.9,2025-04-22 11:55:00,862,22.3,25.4,2025-04-22 12:05:00,834,22.2,88.4,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,68,63,848,232.07184,191.568735849057,TRUE,TRUE,TRUE,FALSE,56.9,22.25,34.65,11.9166666666667,12.0833333333333,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,12.4943635085377,12.6610301752043,12.577696841871,TRUE,16.08580412893,0.280750244880727,17.3309052561297,0.302481359070654,0.895371359565611,0.660446990050653,37.8408251220211,0.485409084787382,27.8118918956249
"385",385,"YamoDudo",2022-08-09,0.528,4186,1.7,2025-04-22 12:05:00,834,22.2,26.6,2025-04-22 12:15:00,870,22.9,95.9,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,69,69.3,852,255.279024,209.736287323944,TRUE,TRUE,TRUE,FALSE,61.25,22.55,38.7,12.0833333333333,12.25,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,12.6610301752043,12.827696841871,12.7443635085377,TRUE,16.08580412893,0.280750244880727,19.8309052561297,0.346114590370513,0.895371359565611,0.673944227366276,38.6141598552928,0.54956465347217,31.4877352135249
"386",386,"YamoDudo",2022-08-09,0.528,4186,2.2,2025-04-22 12:15:00,870,22.9,26.2,2025-04-22 12:25:00,844,22.9,92.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,70,66.5,857,244.96472,200.087869311552,TRUE,TRUE,TRUE,FALSE,59.45,22.9,36.55,12.25,12.4166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,12.827696841871,12.9943635085377,12.9110301752043,TRUE,16.08580412893,0.280750244880727,22.3309052561297,0.389747821670371,0.895371359565611,0.688911090176186,39.4716979268519,0.61174557859462,35.0504397892603
"387",387,"YamoDudo",2022-08-09,0.528,4186,2.1,2025-04-22 12:25:00,844,22.9,28.9,2025-04-22 12:35:00,882,23,97.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,71,68.2,863,251.226976,203.776226187717,TRUE,TRUE,TRUE,FALSE,63,22.95,40.05,12.4166666666667,12.5833333333333,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,12.9943635085377,13.1610301752043,13.077696841871,TRUE,16.08580412893,0.280750244880727,24.8309052561297,0.433381052970229,0.895371359565611,0.705244148082139,40.4075132114058,0.671900043947894,38.4970367728688
"388",388,"YamoDudo",2022-08-09,0.528,4186,0.8,2025-04-22 12:35:00,882,23,28.2,2025-04-22 12:45:00,927,23.2,98.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,72,70.3,904.5,258.962704,200.413369596462,TRUE,TRUE,TRUE,FALSE,63.35,23.1,40.25,12.5833333333333,12.75,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,13.1610301752043,13.327696841871,13.2443635085377,TRUE,16.08580412893,0.280750244880727,27.3309052561297,0.477014284270087,0.895371359565611,0.722839926677201,41.4156770621495,0.730014734342214,41.8267632601729
"389",389,"YamoDudo",2022-08-09,0.528,4186,1.4,2025-04-22 12:45:00,927,23.2,29.6,2025-04-22 12:55:00,874,23.1,98.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,73,68.6,900.5,252.700448,196.435661965575,TRUE,TRUE,TRUE,FALSE,63.9,23.15,40.75,12.75,12.9166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,13.327696841871,13.4943635085377,13.4110301752043,TRUE,16.08580412893,0.280750244880727,29.8309052561297,0.520647515569946,0.895371359565611,0.741596713514353,42.4903617851448,0.786108839576299,45.0407187456486
"390",390,"YamoDudo",2022-08-09,0.528,4186,2.2,2025-04-22 12:55:00,874,23.1,29.1,2025-04-22 13:05:00,883,23.5,95.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,74,66.7,878.5,245.701456,195.778052589641,TRUE,TRUE,TRUE,FALSE,62.45,23.3,39.15,12.9166666666667,13.0833333333333,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,13.4943635085377,13.6610301752043,13.577696841871,TRUE,16.08580412893,0.280750244880727,32.3309052561297,0.564280746869804,0.895371359565611,0.761415938657894,43.6259197390893,0.840227948815505,48.1415152960626
"391",391,"YamoDudo",2022-08-09,0.528,4186,0,2025-04-22 13:05:00,883,23.5,26.6,2025-04-22 13:15:00,913,23.8,96.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,75,69.7,898,256.752496,200.141143875278,TRUE,TRUE,TRUE,FALSE,61.45,23.65,37.8,13.0833333333333,13.25,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,13.6610301752043,13.827696841871,13.7443635085377,TRUE,16.08580412893,0.280750244880727,34.8309052561297,0.607913978169662,0.895371359565611,0.782203162030689,44.8169399061462,0.892438241723961,51.1329447268589
"392",392,"YamoDudo",2022-08-09,0.528,4186,1.4,2025-04-22 13:15:00,913,23.8,29.2,2025-04-22 13:25:00,940,24,96.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,76,67.6,926.5,249.016768,188.140029789531,TRUE,TRUE,TRUE,FALSE,63,23.9,39.1,13.25,13.4166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,13.827696841871,13.9943635085377,13.9110301752043,TRUE,16.08580412893,0.280750244880727,37.3309052561297,0.65154720946952,0.895371359565611,0.803868717777036,46.0582848112172,0.94282123755324,54.0196777471019
"393",393,"YamoDudo",2022-08-09,0.528,4186,2.4,2025-04-22 13:45:00,994,24,25.7,2025-04-22 13:55:00,955,24.2,94.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,77,69,974.5,254.17392,182.577469471524,TRUE,TRUE,TRUE,FALSE,60.2,24.1,36.1,13.75,13.9166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,14.327696841871,14.4943635085377,14.4110301752043,FALSE,16.08580412893,0.280750244880727,44.8309052561297,0.782446903369095,0.895371359565611,0.87331634741854,50.0373408868631,1.08396122895015,62.1064035746573
"394",394,"YamoDudo",2022-08-09,0.528,4186,1.8,2025-04-22 13:55:00,955,24.2,26,2025-04-22 14:05:00,1004,25.2,96.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,78,70.1,979.5,258.225968,184.541273711077,TRUE,TRUE,TRUE,FALSE,61.05,24.7,36.35,13.9166666666667,14.0833333333333,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,14.4943635085377,14.6610301752043,14.577696841871,FALSE,16.08580412893,0.280750244880727,47.3309052561297,0.826080134668953,0.895371359565611,0.89770224500791,51.4345498983722,1.12801293724072,64.6303805400485
"395",395,"YamoDudo",2022-08-09,0.528,4186,1.5,2025-04-22 14:05:00,1004,25.2,27.2,2025-04-22 14:15:00,963,25.2,96.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,79,68.9,983.5,253.805552,180.644520996441,TRUE,TRUE,TRUE,FALSE,61.65,25.2,36.45,14.0833333333333,14.25,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,14.6610301752043,14.827696841871,14.7443635085377,FALSE,16.08580412893,0.280750244880727,49.8309052561297,0.869713365968811,0.895371359565611,0.922595482300005,52.8608273336269,1.17074079188179,67.0785062786304
"396",396,"YamoDudo",2022-08-09,0.528,4186,0,2025-04-22 14:15:00,963,25.2,27.2,2025-04-22 14:25:00,948,25.5,96,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,80,68.8,955.5,253.437184,185.668266666667,TRUE,TRUE,TRUE,FALSE,61.6,25.35,36.25,14.25,14.4166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,14.827696841871,14.9943635085377,14.9110301752043,FALSE,16.08580412893,0.280750244880727,52.3309052561297,0.91334659726867,0.895371359565611,0.947936382173893,54.3127539454643,1.21224712803516,69.4566441632701
"397",397,"YamoDudo",2022-08-09,0.528,4186,0,2025-04-22 14:25:00,948,25.5,28,2025-04-22 14:35:00,981,25.4,94.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,81,66.2,964.5,243.859616,176.984687610161,TRUE,TRUE,TRUE,FALSE,61.1,25.45,35.65,14.4166666666667,14.5833333333333,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,14.9943635085377,15.1610301752043,15.077696841871,FALSE,16.08580412893,0.280750244880727,54.8309052561297,0.956979828568528,0.895371359565611,0.973669422852986,55.7871485704148,1.2526314948655,71.7704979409562
"398",398,"YamoDudo",2022-08-09,0.528,4186,1.1,2025-04-22 14:35:00,981,25.4,25.7,2025-04-22 14:45:00,970,25.5,93,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,82,67.3,975.5,247.911664,177.896632291133,TRUE,TRUE,TRUE,FALSE,59.35,25.45,33.9,14.5833333333333,14.75,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,15.1610301752043,15.327696841871,15.2443635085377,FALSE,16.08580412893,0.280750244880727,57.3309052561297,1.00061305986839,0.895371359565611,0.999742882245354,57.2810477509032,1.29199000119898,74.0255742418039
"399",399,"YamoDudo",2022-08-09,0.528,4186,0.8,2025-04-22 14:45:00,970,25.5,33.3,2025-04-22 14:55:00,912,25.7,97.4,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,83,64.1,941,236.123888,175.650076089267,TRUE,TRUE,TRUE,FALSE,65.35,25.6,39.75,14.75,14.9166666666667,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,15.327696841871,15.4943635085377,15.4110301752043,FALSE,16.08580412893,0.280750244880727,59.8309052561297,1.04424629116824,0.895371359565611,1.0261084810707,58.7916852879305,1.33041491422558,76.2271595863853
"400",400,"YamoDudo",2022-08-09,0.528,4186,0.8,2025-04-22 14:55:00,912,25.7,28.4,2025-04-22 15:05:00,960,25.7,98.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,84,70.4,936,259.331072,193.944177777778,TRUE,TRUE,TRUE,FALSE,63.6,25.7,37.9,14.9166666666667,15.0833333333333,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,15.4943635085377,15.6610301752043,15.577696841871,FALSE,16.08580412893,0.280750244880727,62.3309052561297,1.0878795224681,0.895371359565611,1.05272103372628,60.316472237165,1.36799445276386,78.3803085406781
"401",401,"YamoDudo",2022-08-09,0.528,4186,0,2025-04-22 15:05:00,960,25.7,30,2025-04-22 15:15:00,961,26,99.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,0,"AluFoli",4,1,NA,0,"LB",600,10,85,69.1,960.5,254.542288,185.507133368038,TRUE,TRUE,TRUE,FALSE,64.55,25.85,38.7,15.0833333333333,15.25,221,216.986301369863,3.78712539062879,-5.83418948774059,34.6618105122594,15.6610301752043,15.827696841871,15.7443635085377,FALSE,16.08580412893,0.280750244880727,64.8309052561297,1.13151275376796,0.895371359565611,1.07953811277468,61.8529776855069,1.40481272676574,80.489840249942
