"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","d_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"882",882,"Proto6",2024-07-09,1,4186,0,2025-04-13 10:30:00,423,26.1,22.2,2025-04-13 10:40:00,545,27.9,32.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,0,"SB",600,10,164,10.1,484,70.4643333333333,101.911225895317,TRUE,TRUE,FALSE,FALSE,27.25,27,0.25,10.5,10.6666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.0504397301828,11.2171063968494,11.1337730635161,TRUE,22.3506285966645,0.390092058902195,-4.73680809451695,-0.0826728972844395,0.888826374870632,0.502881302999519,28.812976257912,-0.1591408653607,-9.1180999332278
"883",883,"Proto6",2024-07-09,1,4186,0,2025-04-13 10:40:00,545,27.9,32.3,2025-04-13 10:50:00,637,28.3,36.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,0,"SB",600,10,164,4.1,591,28.6043333333333,33.8799210377891,TRUE,TRUE,TRUE,FALSE,34.35,28.1,6.24999999999999,10.6666666666667,10.8333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.2171063968494,11.3837730635161,11.3004397301828,TRUE,22.3506285966645,0.390092058902195,-2.23680809451696,-0.0390396659845814,0.888826374870632,0.499662192111147,28.6285347902236,-0.0754114977990162,-4.32076055064373
"884",884,"Proto6",2024-07-09,1,4186,0,2025-04-13 10:50:00,637,28.3,36.4,2025-04-13 11:00:00,556,28.4,46.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,10.1,596.5,70.4643333333333,82.690751606594,TRUE,TRUE,TRUE,TRUE,41.45,28.35,13.1,10.8333333333333,11,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.3837730635161,11.5504397301828,11.4671063968494,TRUE,22.3506285966645,0.390092058902195,0.263191905483035,0.00459356531527667,0.888826374870632,0.498747174654476,28.5761081517756,0.0088820447270838,0.508903676308329
"885",885,"Proto6",2024-07-09,1,4186,0,2025-04-13 11:00:00,556,28.4,46.5,2025-04-13 11:10:00,672,28.3,51.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,5.1,614,35.581,40.564657980456,TRUE,TRUE,FALSE,TRUE,49.05,28.35,20.7,11,11.1666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.5504397301828,11.7171063968494,11.6337730635161,TRUE,22.3506285966645,0.390092058902195,2.76319190548305,0.0482267966151352,0.888826374870632,0.500149560944375,28.6564589674338,0.0931087062147752,5.33473590203012
"886",886,"Proto6",2024-07-09,1,4186,0,2025-04-13 11:10:00,672,28.3,51.6,2025-04-13 11:20:00,590,27.7,62.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,10.7,631,74.6503333333333,82.8133650290544,TRUE,TRUE,TRUE,TRUE,56.95,28,28.95,11.1666666666667,11.3333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.7171063968494,11.8837730635161,11.8004397301828,TRUE,22.3506285966645,0.390092058902195,5.26319190548304,0.0918600279149933,0.888826374870632,0.503848989851833,28.8684206304399,0.176641191584786,10.12079476597
"887",887,"Proto6",2024-07-09,1,4186,0,2025-04-13 11:20:00,590,27.7,62.3,2025-04-13 11:30:00,643,28.2,68.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,6.10000000000001,616.5,42.5576666666667,48.321762638551,TRUE,TRUE,TRUE,TRUE,65.35,27.95,37.4,11.3333333333333,11.5,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.8837730635161,12.0504397301828,11.9671063968494,TRUE,22.3506285966645,0.390092058902195,7.76319190548303,0.135493259214851,0.888826374870632,0.509792803935173,29.2089760916257,0.258890604768614,14.833339008831
"888",888,"Proto6",2024-07-09,1,4186,0,2025-04-13 11:40:00,702,27.4,68.4,2025-04-13 11:50:00,790,27.2,74.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,5.69999999999999,746,39.7669999999999,37.3148793565683,TRUE,TRUE,TRUE,TRUE,71.25,27.3,43.95,11.6666666666667,11.8333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.2171063968494,12.3837730635161,12.3004397301828,TRUE,22.3506285966645,0.390092058902195,12.763191905483,0.222759721814568,0.888826374870632,0.528063660939773,30.2558190860763,0.417545507826551,23.923595353108
"889",889,"Proto6",2024-07-09,1,4186,0,2025-04-13 11:50:00,790,27.2,74.1,2025-04-13 12:00:00,655,28.2,79.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,5.5,722.5,38.3716666666667,37.1767012687428,TRUE,TRUE,FALSE,TRUE,76.85,27.7,49.15,11.8333333333333,12,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.3837730635161,12.5504397301828,12.4671063968494,TRUE,22.3506285966645,0.390092058902195,15.263191905483,0.266392953114426,0.888826374870632,0.540161944501218,30.9489996734996,0.493187451833977,28.2575594988985
"890",890,"Proto6",2024-07-09,1,4186,0,2025-04-13 12:00:00,655,28.2,79.6,2025-04-13 12:10:00,820,30.8,82.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,3.10000000000001,737.5,21.6276666666667,20.5279548022599,TRUE,FALSE,FALSE,TRUE,81.15,29.5,51.65,12,12.1666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.5504397301828,12.7171063968494,12.6337730635161,TRUE,22.3506285966645,0.390092058902195,17.7631919054831,0.310026184414285,0.888826374870632,0.554059018518656,31.7452433622797,0.566031951093499,32.4312418672129
"891",891,"Proto6",2024-07-09,1,4186,0,2025-04-13 12:10:00,820,30.8,82.7,2025-04-13 12:20:00,525,31.7,86.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,3.7,672.5,25.8136666666667,26.8692441140025,TRUE,FALSE,FALSE,TRUE,84.55,31.25,53.3,12.1666666666667,12.3333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.7171063968494,12.8837730635161,12.8004397301828,TRUE,22.3506285966645,0.390092058902195,20.263191905483,0.353659415714143,0.888826374870632,0.569613285588485,32.6364372188002,0.635944663905209,36.4369452456341
"892",892,"Proto6",2024-07-09,1,4186,0,2025-04-13 12:20:00,525,31.7,86.4,2025-04-13 12:30:00,708,33.2,88.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,2.09999999999999,616.5,14.651,16.6353609083536,TRUE,FALSE,FALSE,TRUE,87.45,32.45,55,12.3333333333333,12.5,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.8837730635161,13.0504397301828,12.9671063968494,TRUE,22.3506285966645,0.390092058902195,22.763191905483,0.397292647014001,0.888826374870632,0.586681750534494,33.6143882229736,0.702875225310627,40.2717839346057
"893",893,"Proto6",2024-07-09,1,4186,0,2025-04-13 12:30:00,708,33.2,88.5,2025-04-13 12:40:00,781,33.3,92.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,164,3.7,744.5,25.8136666666667,24.2707409894784,TRUE,FALSE,TRUE,TRUE,90.35,33.25,57.1,12.5,12.6666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,13.0504397301828,13.2171063968494,13.1337730635161,TRUE,22.3506285966645,0.390092058902195,25.2631919054831,0.440925878313859,0.888826374870632,0.605123915180321,34.6710464222648,0.766842873204067,43.9368601842788
"894",894,"Proto6",2024-07-09,1,4186,0,2025-04-13 12:50:00,688,33.6,26.4,2025-04-13 13:00:00,865,35.1,34.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,8,776.5,55.8133333333333,50.31465979824,TRUE,FALSE,FALSE,FALSE,30.4,34.35,-3.95,12.8333333333333,13,191,3.27069920099759,-5.40961618903393,33.0263838109661,13.3837730635161,13.5504397301828,13.4671063968494,TRUE,22.3506285966645,0.390092058902195,30.263191905483,0.528192340913576,0.888826374870632,0.64559614744725,36.989934518633,0.886224798839146,50.7769406733134
"895",895,"Proto6",2024-07-09,1,4186,0,2025-04-13 13:00:00,865,35.1,34.4,2025-04-13 13:10:00,784,36.2,48,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,13.6,824.5,94.8826666666667,80.5553264604811,TRUE,FALSE,TRUE,FALSE,41.2,35.65,5.55,13,13.1666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,13.5504397301828,13.7171063968494,13.6337730635161,TRUE,22.3506285966645,0.390092058902195,32.7631919054831,0.571825572213434,0.888826374870632,0.667379026313907,38.2380015433372,0.941894923805387,53.9666038788449
"896",896,"Proto6",2024-07-09,1,4186,0,2025-04-13 13:10:00,784,36.2,48,2025-04-13 13:20:00,841,36.2,58,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,10,812.5,69.7666666666667,60.1066666666667,TRUE,FALSE,TRUE,TRUE,53,36.2,16.8,13.1666666666667,13.3333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,13.7171063968494,13.8837730635161,13.8004397301828,TRUE,22.3506285966645,0.390092058902195,35.263191905483,0.615458803513292,0.888826374870632,0.690042878000514,39.5365445924902,0.995090864718873,57.014506780415
"897",897,"Proto6",2024-07-09,1,4186,0,2025-04-13 13:20:00,841,36.2,58,2025-04-13 13:30:00,820,36.2,61.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,3.3,830.5,23.023,19.405298013245,TRUE,FALSE,TRUE,TRUE,59.65,36.2,23.45,13.3333333333333,13.5,191,3.27069920099759,-5.40961618903393,33.0263838109661,13.8837730635161,14.0504397301828,13.9671063968494,TRUE,22.3506285966645,0.390092058902195,37.763191905483,0.65909203481315,0.888826374870632,0.713486292221428,40.8797532847256,1.04598078062505,59.9302841816144
"898",898,"Proto6",2024-07-09,1,4186,0,2025-04-13 13:30:00,820,36.2,61.3,2025-04-13 13:40:00,752,35.4,82.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,21.1,786,147.207666666667,131.100975402884,TRUE,FALSE,TRUE,TRUE,71.85,35.8,36.05,13.5,13.6666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,14.0504397301828,14.2171063968494,14.1337730635161,FALSE,22.3506285966645,0.390092058902195,40.2631919054831,0.702725266113009,0.888826374870632,0.737616578069634,42.262316822272,1.09473560214947,62.7237296858776
"899",899,"Proto6",2024-07-09,1,4186,0,2025-04-13 13:40:00,752,35.4,82.4,2025-04-13 13:50:00,787,35.9,85,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,2.59999999999999,769.5,18.1393333333333,16.5010179770413,TRUE,FALSE,TRUE,TRUE,83.7,35.65,48.05,13.6666666666667,13.8333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,14.2171063968494,14.3837730635161,14.3004397301828,FALSE,22.3506285966645,0.390092058902195,42.763191905483,0.746358497412867,0.888826374870632,0.762349270521856,43.6793957157794,1.14152446477162,65.4045340423443
"900",900,"Proto6",2024-07-09,1,4186,0,2025-04-13 13:50:00,787,35.9,85,2025-04-13 14:00:00,780,36,83.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,-1.8,783.5,-12.558,-11.2196553924697,TRUE,FALSE,TRUE,TRUE,84.1,35.95,48.15,13.8333333333333,14,191,3.27069920099759,-5.40961618903393,33.0263838109661,14.3837730635161,14.5504397301828,14.4671063968494,FALSE,22.3506285966645,0.390092058902195,45.263191905483,0.789991728712725,0.888826374870632,0.787607514144666,45.1265864732797,1.18651154252804,67.982103730414
"901",901,"Proto6",2024-07-09,1,4186,0,2025-04-13 14:00:00,780,36,83.2,2025-04-13 14:10:00,713,35.5,85.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,2.3,746.5,16.0463333333333,15.0467961598571,TRUE,FALSE,TRUE,TRUE,84.35,35.75,48.6,14,14.1666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,14.5504397301828,14.7171063968494,14.6337730635161,FALSE,22.3506285966645,0.390092058902195,47.7631919054831,0.833624960012584,0.888826374870632,0.813321388434671,46.5998829450269,1.2298539836731,70.4654426818201
"902",902,"Proto6",2024-07-09,1,4186,0,2025-04-13 14:10:00,713,35.5,85.5,2025-04-13 14:20:00,743,35.6,85.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,0,728,0,0,TRUE,FALSE,TRUE,TRUE,85.5,35.55,49.95,14.1666666666667,14.3333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,14.7171063968494,14.8837730635161,14.8004397301828,FALSE,22.3506285966645,0.390092058902195,50.263191905483,0.877258191312442,0.888826374870632,0.839427219652016,48.0956368944616,1.27170068485679,72.8630820461907
"903",903,"Proto6",2024-07-09,1,4186,0,2025-04-13 14:20:00,743,35.6,85.5,2025-04-13 14:30:00,784,36.8,87,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,1.5,763.5,10.465,9.59462999345121,TRUE,FALSE,TRUE,TRUE,86.25,36.2,50.05,14.3333333333333,14.5,191,3.27069920099759,-5.40961618903393,33.0263838109661,14.8837730635161,15.0504397301828,14.9671063968494,FALSE,22.3506285966645,0.390092058902195,52.763191905483,0.9208914226123,0.888826374870632,0.865866908771624,49.6105194926531,1.31219168397392,75.1830454038701
"904",904,"Proto6",2024-07-09,1,4186,0,2025-04-13 14:30:00,784,36.8,87,2025-04-13 14:40:00,696,36.8,87.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,0.5,740,3.48833333333333,3.29977477477477,TRUE,FALSE,TRUE,TRUE,87.25,36.8,50.45,14.5,14.6666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,15.0504397301828,15.2171063968494,15.1337730635161,FALSE,22.3506285966645,0.390092058902195,55.2631919054831,0.964524653912158,0.888826374870632,0.892587293831981,51.141484783576,1.35145799548845,77.4328393306983
"905",905,"Proto6",2024-07-09,1,4186,0,2025-04-13 14:40:00,696,36.8,87.5,2025-04-13 14:50:00,675,36.9,88.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,0.900000000000006,685.5,6.27900000000004,6.41181619256022,TRUE,FALSE,TRUE,TRUE,87.95,36.85,51.1,14.6666666666667,14.8333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,15.2171063968494,15.3837730635161,15.3004397301828,FALSE,22.3506285966645,0.390092058902195,57.763191905483,1.00815788521202,0.888826374870632,0.919539556831395,52.6857357017691,1.38962175136359,79.6194614727115
"906",906,"Proto6",2024-07-09,1,4186,0,2025-04-13 14:50:00,675,36.9,88.4,2025-04-13 15:00:00,705,36.4,88.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,165,-0.100000000000009,690,-0.697666666666726,-0.707777777777838,TRUE,FALSE,TRUE,TRUE,88.35,36.65,51.7,14.8333333333333,15,191,3.27069920099759,-5.40961618903393,33.0263838109661,15.3837730635161,15.5504397301828,15.4671063968494,FALSE,22.3506285966645,0.390092058902195,60.263191905483,1.05179111651187,0.888826374870632,0.946678679706416,54.2406929021947,1.42679654397664,81.7494201937133
"907",907,"Proto5",2024-07-09,1,4186,0,2025-04-13 10:30:00,423,26.1,22.9,2025-04-13 10:40:00,545,27.9,32.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,9.6,484,66.976,96.8661157024794,TRUE,TRUE,FALSE,FALSE,27.7,27,0.699999999999999,10.5,10.6666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.0504397301828,11.2171063968494,11.1337730635161,TRUE,22.3506285966645,0.390092058902195,-4.73680809451695,-0.0826728972844395,0.888826374870632,0.502881302999519,28.812976257912,-0.1591408653607,-9.1180999332278
"908",908,"Proto5",2024-07-09,1,4186,0,2025-04-13 10:40:00,545,27.9,32.5,2025-04-13 10:50:00,637,28.3,35.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,2.8,591,19.5346666666666,23.1375070501974,TRUE,TRUE,TRUE,FALSE,33.9,28.1,5.8,10.6666666666667,10.8333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.2171063968494,11.3837730635161,11.3004397301828,TRUE,22.3506285966645,0.390092058902195,-2.23680809451696,-0.0390396659845814,0.888826374870632,0.499662192111147,28.6285347902236,-0.0754114977990162,-4.32076055064373
"909",909,"Proto5",2024-07-09,1,4186,0,2025-04-13 10:50:00,637,28.3,35.3,2025-04-13 11:00:00,556,28.4,39.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,4,596.5,27.9066666666667,32.748812517463,TRUE,TRUE,TRUE,TRUE,37.3,28.35,8.95,10.8333333333333,11,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.3837730635161,11.5504397301828,11.4671063968494,TRUE,22.3506285966645,0.390092058902195,0.263191905483035,0.00459356531527667,0.888826374870632,0.498747174654476,28.5761081517756,0.0088820447270838,0.508903676308329
"910",910,"Proto5",2024-07-09,1,4186,0,2025-04-13 11:00:00,556,28.4,39.3,2025-04-13 11:10:00,672,28.3,44,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,4.7,614,32.7903333333334,37.3831161780673,TRUE,TRUE,FALSE,TRUE,41.65,28.35,13.3,11,11.1666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.5504397301828,11.7171063968494,11.6337730635161,TRUE,22.3506285966645,0.390092058902195,2.76319190548305,0.0482267966151352,0.888826374870632,0.500149560944375,28.6564589674338,0.0931087062147752,5.33473590203012
"911",911,"Proto5",2024-07-09,1,4186,0,2025-04-13 11:10:00,672,28.3,44,2025-04-13 11:20:00,590,27.7,46.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,2.5,631,17.4416666666667,19.3489170628632,TRUE,TRUE,TRUE,TRUE,45.25,28,17.25,11.1666666666667,11.3333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.7171063968494,11.8837730635161,11.8004397301828,TRUE,22.3506285966645,0.390092058902195,5.26319190548304,0.0918600279149933,0.888826374870632,0.503848989851833,28.8684206304399,0.176641191584786,10.12079476597
"912",912,"Proto5",2024-07-09,1,4186,0,2025-04-13 11:20:00,590,27.7,46.5,2025-04-13 11:30:00,643,28.2,50.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,4.2,616.5,29.302,33.2707218167072,TRUE,TRUE,TRUE,TRUE,48.6,27.95,20.65,11.3333333333333,11.5,191,3.27069920099759,-5.40961618903393,33.0263838109661,11.8837730635161,12.0504397301828,11.9671063968494,TRUE,22.3506285966645,0.390092058902195,7.76319190548303,0.135493259214851,0.888826374870632,0.509792803935173,29.2089760916257,0.258890604768614,14.833339008831
"913",913,"Proto5",2024-07-09,1,4186,0,2025-04-13 11:30:00,643,28.2,50.7,2025-04-13 11:40:00,702,28.2,56,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,5.3,672.5,36.9763333333333,38.4883767038414,TRUE,TRUE,TRUE,TRUE,53.35,28.2,25.15,11.5,11.6666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.0504397301828,12.2171063968494,12.1337730635161,TRUE,22.3506285966645,0.390092058902195,10.2631919054831,0.17912649051471,0.888826374870632,0.517899487989385,29.6734548737781,0.339336003512309,19.4425208380918
"914",914,"Proto5",2024-07-09,1,4186,0,2025-04-13 11:40:00,702,28.2,56,2025-04-13 11:50:00,790,28.2,60.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,4.8,746,33.488,31.4230563002681,TRUE,TRUE,TRUE,TRUE,58.4,28.2,30.2,11.6666666666667,11.8333333333333,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.2171063968494,12.3837730635161,12.3004397301828,TRUE,22.3506285966645,0.390092058902195,12.763191905483,0.222759721814568,0.888826374870632,0.528063660939773,30.2558190860763,0.417545507826551,23.923595353108
"915",915,"Proto5",2024-07-09,1,4186,0,2025-04-13 11:50:00,790,28.2,60.8,2025-04-13 12:00:00,655,28.2,66.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,5.60000000000001,722.5,39.0693333333334,37.8526412918109,TRUE,TRUE,FALSE,TRUE,63.6,28.2,35.4,11.8333333333333,12,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.3837730635161,12.5504397301828,12.4671063968494,TRUE,22.3506285966645,0.390092058902195,15.263191905483,0.266392953114426,0.888826374870632,0.540161944501218,30.9489996734996,0.493187451833977,28.2575594988985
"916",916,"Proto5",2024-07-09,1,4186,0,2025-04-13 12:00:00,655,28.2,66.4,2025-04-13 12:10:00,820,30.8,70.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,0,"Original",0,0,60,8,"SB",600,10,166,4.09999999999999,737.5,28.6043333333333,27.1498757062147,TRUE,FALSE,FALSE,TRUE,68.45,29.5,38.95,12,12.1666666666667,191,3.27069920099759,-5.40961618903393,33.0263838109661,12.5504397301828,12.7171063968494,12.6337730635161,TRUE,22.3506285966645,0.390092058902195,17.7631919054831,0.310026184414285,0.888826374870632,0.554059018518656,31.7452433622797,0.566031951093499,32.4312418672129
